
===== CMD_SET 0x00 (0) [general] =====
  0x06/0x2D ( 45)  req=uav_rc_set_customized_btn_function_req  rsp=uav_rc_set_customized_btn_function_rsp
  0x06/0x2E ( 46)  req=uav_rc_get_customized_btn_function_req  rsp=uav_rc_get_customized_btn_function_rsp
  0x06/0x2F ( 47)  req=uav_rc_pair_frequency_req  rsp=uav_rc_pair_frequency_rsp
  0x06/0x32 ( 50)  req=uav_rc_get_rtc_clock_req  rsp=uav_rc_get_rtc_clock_rsp
  0x06/0x34 ( 52)  req=uav_rc_get_gimbal_control_gain_req  rsp=uav_rc_get_gimbal_control_gain_rsp
  0x06/0x36 ( 54)  req=uav_rc_get_gimbal_control_mode_req  rsp=uav_rc_get_gimbal_control_mode_rsp
  0x06/0x3A ( 58)  req=uav_rc_set_usb_mode_2014rc_req  rsp=uav_rc_set_usb_mode_2014rc_rsp
  0x06/0x3D ( 61)  req=uav_rc_mutil_device_pair_t20_req  rsp=uav_rc_mutil_device_pair_rsp
  0x06/0x46 ( 70)  req=uav_rc_mutil_device_select_target_aircraft_req  rsp=uav_rc_mutil_device_select_target_aircraft_rsp
  0x06/0x47 ( 71)  req=uav_rc_custom_function_control_req  rsp=uav_rc_custom_function_control_rsp
  0x06/0x48 ( 72)  req=uav_rc_param_request_req  rsp=uav_rc_param_request_rsp
  0x06/0x49 ( 73)  req=uav_rc_mutil_device_enable_rtk_req  rsp=uav_rc_mutil_device_enable_rtk_rsp
  0x06/0x4A ( 74)  req=uav_rc_mutil_device_enable_4g_req  rsp=uav_rc_mutil_device_enable_4g_rsp
  0x06/0x53 ( 83)  req=uav_rc_get_unit_language_req  rsp=uav_rc_get_unit_language_rsp
  0x06/0x54 ( 84)  req=uav_rc_set_unit_language_req  rsp=uav_rc_set_unit_language_rsp
  0x06/0x59 ( 89)  req=uav_rc_set_set_pts_channel_req  rsp=uav_rc_set_set_pts_channel_rsp
  0x06/0x6B (107)  req=uav_rc_UAV_RACING_RC_VIBRATING_MOTOR_CTRL_push  rsp=uav_rc_push_UAV_RACING_RC_VIBRATING_MOTOR_CTRL_rsp
  0x06/0x72 (114)  req=uav_rc_set_stick_value_lock_req  rsp=uav_rc_set_stick_value_lock_rsp
  0x06/0x72 (114)  req=uav_rc_set_stick_value_lock_with_ch4_func_req  rsp=uav_rc_set_stick_value_lock_rsp
  0x06/0x74 (116)  req=uav_rc_get_stick_value_lock_status_req  rsp=uav_rc_get_stick_value_lock_status_rsp
  0x06/0x74 (116)  req=uav_rc_get_stick_value_lock_status_req  rsp=uav_rc_get_stick_value_lock_status_with_ch4_func_rsp
  0x06/0x79 (121)  req=uav_rc_get_get_rc_firmware_info_req  rsp=uav_rc_get_get_rc_firmware_info_rsp
  0x06/0x8C (140)  req=uav_rc_set_app_work_stage_set_req  rsp=uav_rc_set_app_work_stage_set_rsp
  0x06/0x8D (141)  req=uav_rc_set_self_def_key_list_req  rsp=uav_rc_set_self_def_key_rsp
  0x06/0x8E (142)  req=uav_rc_get_self_def_key_list_req  rsp=uav_rc_get_self_def_key_list_rsp
  0x06/0xA1 (161)  req=uav_rc_push_data_sync_rsp  rsp=
  0x06/0xAA (170)  req=uav_rc_rocker_control_gimbal_mode_req  rsp=uav_rc_rocker_control_gimbal_mode_rsp
  0x06/0xE5 (229)  req=uav_rc_get_custom_setting_support_info_req  rsp=uav_rc_get_custom_setting_support_info_rsp
  0x06/0xF1 (241)  req=uav_rc_set_app_to_pc_control_req  rsp=uav_rc_set_app_to_pc_control_rsp

===== CMD_SET 0x07 (7) [wifi] =====
  0x07/0x05 (  5)  req=uav_wifi_set_ap_power_req  rsp=uav_wifi_set_ap_power_rsp
  0x07/0x06 (  6)  req=uav_wifi_get_ap_power_req  rsp=uav_wifi_get_ap_power_rsp
  0x07/0x07 (  7)  req=uav_wifi_get_ssid_req  rsp=uav_wifi_get_ssid_rsp
  0x07/0x08 (  8)  req=uav_wifi_set_ssid_req  rsp=uav_wifi_set_ssid_rsp
  0x07/0x0C ( 12)  req=uav_wifi_get_mac_req  rsp=uav_wifi_get_mac_rsp
  0x07/0x0D ( 13)  req=uav_wifi_set_password_req  rsp=uav_wifi_set_password_rsp
  0x07/0x0E ( 14)  req=uav_wifi_get_password_req  rsp=uav_wifi_get_password_rsp
  0x07/0x10 ( 16)  req=uav_wifi_set_frequency_switch_req  rsp=uav_wifi_set_frequency_switch_rsp
  0x07/0x15 ( 21)  req=uav_wifi_restart_req  rsp=uav_wifi_restart_rsp
  0x07/0x16 ( 22)  req=uav_wifi_set_auto_freq_req  rsp=uav_wifi_set_auto_freq_rsp
  0x07/0x17 ( 23)  req=uav_wifi_get_auto_freq_req  rsp=uav_wifi_get_auto_freq_rsp
  0x07/0x18 ( 24)  req=uav_wifi_set_country_code_req  rsp=uav_wifi_set_country_code_rsp
  0x07/0x19 ( 25)  req=uav_wifi_get_country_code_req  rsp=uav_wifi_get_country_code_rsp
  0x07/0x28 ( 40)  req=uav_wifi_get_sdr_channel_info_req  rsp=uav_wifi_get_sdr_channel_info_rsp
  0x07/0x29 ( 41)  req=uav_wifi_request_snr_req  rsp=uav_wifi_request_snr_rsp
  0x07/0x2B ( 43)  req=uav_wifi_set_wifi_frequecy_req  rsp=uav_wifi_set_ssid_rsp
  0x07/0x2E ( 46)  req=uav_wifi_set_frequency_support_req  rsp=uav_wifi_set_frequency_support_rsp
  0x07/0x30 ( 48)  req=uav_wifi_set_country_code_ext_req  rsp=uav_wifi_set_country_code_ext_rsp
  0x07/0x33 ( 51)  req=uav_wifi_get_is_support_area_code_req  rsp=uav_wifi_get_is_support_area_code_rsp
  0x07/0x41 ( 65)  req=uav_wifi_start_ground_wifi_req  rsp=uav_wifi_start_ground_wifi_rsp
  0x07/0x42 ( 66)  req=uav_wifi_stop_ground_wifi_req  rsp=uav_wifi_stop_ground_wifi_rsp
  0x07/0x44 ( 68)  req=uav_wifi_get_get_frequency_req  rsp=uav_wifi_get_get_frequency_rsp
  0x07/0x45 ( 69)  req=uav_wifi_device_permission_verification_req  rsp=uav_wifi_device_permission_verification_rsp
  0x07/0x46 ( 70)  req=uav_wifi_push_device_permission_verification_asyn_result_rsp  rsp=
  0x07/0x47 ( 71)  req=uav_wifi_connect_ap_req  rsp=uav_wifi_connect_ap_rsp
  0x07/0x93 (147)  req=uav_wifi_sw_dev_info_1_push  rsp=uav_wifi_request_snr_rsp
  0x07/0x93 (147)  req=uav_wifi_sw_dev_info_push  rsp=uav_wifi_request_snr_rsp

===== CMD_SET 0x08 (8) [dm368] =====
  0x08/0x01 (  1)  req=uav_dm368_set_ground_side_param_req  rsp=uav_dm368_set_ground_side_param_rsp
  0x08/0x02 (  2)  req=uav_dm368_read_ground_side_param_req  rsp=uav_dm368_read_ground_side_param_rsp
  0x08/0x32 ( 50)  req=uav_dm368_sdr_data_report_push_push  rsp=uav_dm368_push_sdr_data_report_push_rsp
  0x08/0x41 ( 65)  req=uav_dm368_send_decode_capability_req  rsp=uav_dm368_send_decode_capability_rsp
  0x08/0x42 ( 66)  req=uav_dm368_action_send_decode_framerate_ability_req  rsp=uav_dm368_action_send_decode_framerate_ability_rsp
  0x08/0x43 ( 67)  req=uav_dm368_set_auto_framerate_state_req  rsp=uav_dm368_set_auto_framerate_state_rsp
  0x08/0x69 (105)  req=uav_dm368_set_liveview_priority_bandwidth_req  rsp=uav_dm368_set_liveview_priority_bandwidth_rsp
  0x08/0x78 (120)  req=uav_dm368_set_sh_start_live_streaming_req  rsp=uav_dm368_set_sh_start_live_streaming_rsp
  0x08/0x79 (121)  req=uav_dm368_get_sh_get_live_streaming_setting_info_req  rsp=uav_dm368_get_sh_get_live_streaming_setting_info_rsp

===== CMD_SET 0x09 (9) [ofdm/airlink] =====
  0x09/0x09 (  9)  req=uav_ofdm_frequency_power_push_request_req  rsp=uav_ofdm_frequency_power_push_request_rsp
  0x09/0x0D ( 13)  req=uav_ofdm_set_config_info_req  rsp=uav_ofdm_set_config_info_rsp
  0x09/0x21 ( 33)  req=uav_ofdm_get_sdr_conf_req  rsp=uav_ofdm_get_sdr_conf_rsp
  0x09/0x26 ( 38)  req=uav_ofdm_read_sdr_param_req  rsp=uav_ofdm_read_sdr_param_rsp
  0x09/0x27 ( 39)  req=uav_ofdm_set_sdr_param_req  rsp=uav_ofdm_set_sdr_param_rsp
  0x09/0x39 ( 57)  req=uav_ofdm_set_sdr_config_info_req  rsp=uav_ofdm_set_sdr_config_info_rsp
  0x09/0x44 ( 68)  req=uav_ofdm_sdr_role_revert_req  rsp=uav_ofdm_sdr_role_revert_rsp
  0x09/0x4B ( 75)  req=device_ofdm_sdr_dongle_state_req  rsp=device_ofdm_sdr_dongle_state_rsp
  0x09/0x4D ( 77)  req=uav_ofdm_get_hdvt_mode_get_req  rsp=uav_ofdm_get_hdvt_mode_get_rsp
  0x09/0x4E ( 78)  req=uav_ofdm_set_hdvt_mode_switch_req  rsp=uav_ofdm_set_hdvt_mode_switch_rsp
  0x09/0xA0 (160)  req=uav_ofdm_get_sssfn_req  rsp=uav_ofdm_get_sssfn_rsp
  0x09/0xB3 (179)  req=uav_ofdm_set_selete_fpv_req  rsp=uav_ofdm_set_selete_fpv_rsp
  0x09/0xF9 (249)  req=uav_ofdm_RELAY_FREQ_PEER_START_req  rsp=uav_ofdm_RELAY_FREQ_PEER_START_rsp
  0x09/0xFA (250)  req=uav_ofdm_RELAY_FUNC_req  rsp=uav_ofdm_RELAY_FUNC_rsp
  0x09/0xFD (253)  req=uav_ofdm_gnd_decoder_ability_feedback_push  rsp=uav_ofdm_push_gnd_decoder_ability_feedback_rsp

===== CMD_SET 0x0A (10) [vision] =====
  0x0A/0x09 (  9)  req=uav_vision_set_debug_upload_req  rsp=uav_vision_set_debug_upload_rsp
  0x0A/0x1B ( 27)  req=uav_vision_free_pano_cap_area_info_push  rsp=uav_vision_push_free_pano_cap_area_info_rsp
  0x0A/0x20 ( 32)  req=uav_vision_set_tracking_select_req  rsp=uav_vision_set_tracking_select_rsp
  0x0A/0x27 ( 39)  req=uav_vision_set_common_ctrl_req  rsp=uav_vision_set_common_ctrl_rsp
  0x0A/0x28 ( 40)  req=uav_vision_get_get_param_req  rsp=uav_vision_get_get_param_rsp
  0x0A/0x29 ( 41)  req=uav_vision_set_set_param_req  rsp=uav_vision_set_set_param_rsp
  0x0A/0x3E ( 62)  req=uav_vision_set_pano_control_req  rsp=uav_vision_set_pano_control_rsp
  0x0A/0x4A ( 74)  req=uav_vision_set_action_cmd_req  rsp=uav_vision_set_action_cmd_rsp
  0x0A/0x56 ( 86)  req=uav_vision_set_set_perception_switch_cmds_req  rsp=uav_vision_set_set_perception_switch_cmds_rsp
  0x0A/0x58 ( 88)  req=uav_vision_get_get_perception_switch_cmds_req  rsp=uav_vision_get_get_perception_switch_cmds_rsp
  0x0A/0x5B ( 91)  req=uav_vision_set_switch_navigation_function_req  rsp=uav_vision_set_switch_navigation_function_rsp
  0x0A/0x5C ( 92)  req=uav_vision_set_switch_fixed_speed_req  rsp=uav_vision_set_switch_fixed_speed_rsp
  0x0A/0x62 ( 98)  req=uav_vision_set_visual_stablize_app_state_req  rsp=uav_vision_set_visual_stablize_app_state_rsp
  0x0A/0x74 (116)  req=uav_vision_set_time_lapse_submode_req  rsp=uav_vision_set_time_lapse_submode_rsp
  0x0A/0x74 (116)  req=uav_vision_set_time_lapse_submode_req_v1  rsp=uav_vision_set_time_lapse_submode_rsp
  0x0A/0x76 (118)  req=uav_vision_set_time_lapse_waypoint_record_action_req  rsp=uav_vision_set_time_lapse_waypoint_record_action_rsp
  0x0A/0x77 (119)  req=uav_vision_get_time_lapse_waypoint_download_req  rsp=uav_vision_get_time_lapse_waypoint_download_rsp
  0x0A/0x78 (120)  req=uav_vision_set_time_lapse_start_req  rsp=uav_vision_set_time_lapse_start_rsp
  0x0A/0x7A (122)  req=uav_vision_set_time_lapse_pause_stop_req  rsp=uav_vision_set_time_lapse_pause_stop_rsp
  0x0A/0x7B (123)  req=uav_vision_set_time_lapse_set_param_req  rsp=uav_vision_set_time_lapse_set_param_rsp
  0x0A/0x7C (124)  req=uav_vision_set_time_lapse_load_task_req  rsp=uav_vision_set_time_lapse_load_task_rsp
  0x0A/0x7D (125)  req=uav_vision_set_app_camera_calibration_cmd_req  rsp=uav_vision_set_app_camera_calibration_cmd_rsp
  0x0A/0x81 (129)  req=uav_vision_set_start_stop_uav_req  rsp=uav_vision_set_start_stop_uav_rsp
  0x0A/0x8D (141)  req=uav_vision_time_lapse_compass_cali_req_req  rsp=uav_vision_time_lapse_compass_cali_req_rsp
  0x0A/0x94 (148)  req=uav_vision_set_SetTrackingTarget_req  rsp=uav_vision_set_SetTrackingTarget_rsp
  0x0A/0x97 (151)  req=uav_vision_set_StopMultiTracking_req  rsp=uav_general_set_device_date_rsp
  0x0A/0x9A (154)  req=uav_vision_set_smart_eye_select_target_req  rsp=uav_vision_set_smart_eye_select_target_rsp
  0x0A/0x9B (155)  req=uav_vision_ack  rsp=uav_vision_get_pano_image_buf_rsp
  0x0A/0x9B (155)  req=uav_vision_get_smart_eye_mot_switch_state_req  rsp=uav_vision_get_smart_eye_mot_switch_state_rsp
  0x0A/0xBA (186)  req=uav_vision_target_manager_cmd_req  rsp=uav_vision_target_manager_cmd_rsp
  0x0A/0xC1 (193)  req=uav_vision_set_poi_init_target_req  rsp=uav_vision_set_poi_init_target_rsp
  0x0A/0xC4 (196)  req=uav_vision_set_poi_set_param_req  rsp=uav_vision_set_poi_set_param_rsp
  0x0A/0xE7 (231)  req=uav_vision_tracking_box_to_nav_push  rsp=uav_vision_push_tracking_box_to_nav_rsp
  0x0A/0xEC (236)  req=uav_vision_get_navi_homing_receive_msg_from_APP_req  rsp=uav_vision_get_navi_homing_receive_msg_from_APP_rsp
  0x0A/0xF6 (246)  req=uav_vision_set_mastershot_set_param_req  rsp=uav_vision_set_mastershot_set_param_rsp
  0x0A/0xF9 (249)  req=uav_vision_set_multi_target_mastershot_param_req_req  rsp=uav_vision_set_multi_target_mastershot_param_req_rsp

===== CMD_SET 0x0B (11) [simulator] =====
  0x0B/0x01 (  1)  req=uav_simulator_get_sim_scan_req  rsp=uav_simulator_get_sim_scan_rsp
  0x0B/0x02 (  2)  req=uav_simulator_get_sim_para_req  rsp=uav_simulator_get_sim_para_rsp
  0x0B/0x04 (  4)  req=uav_simulator_get_sim_command_req  rsp=uav_simulator_get_sim_command_rsp

===== CMD_SET 0x0D (13) [smartbattery] =====
  0x0D/0x01 (  1)  req=uav_smart_battery_get_static_info_req  rsp=uav_smart_battery_get_static_info_rsp
  0x0D/0x02 (  2)  req=uav_smart_battery_get_dynamic_info_req  rsp=uav_smart_battery_get_dynamic_info_rsp
  0x0D/0x03 (  3)  req=uav_smart_battery_get_cell_voltage_req  rsp=uav_smart_battery_get_cell_voltage_rsp
  0x0D/0x04 (  4)  req=uav_smart_battery_get_get_barcode_req  rsp=uav_smart_battery_get_get_barcode_rsp
  0x0D/0x11 ( 17)  req=uav_smart_battery_set_self_discharge_req  rsp=uav_smart_battery_set_self_discharge_rsp
  0x0D/0x24 ( 36)  req=uav_smart_battery_param_collect_req  rsp=uav_smart_battery_param_collect_rsp
  0x0D/0xC4 (196)  req=uav_smart_battery_get_full_charge_condition_req  rsp=uav_smart_battery_get_full_charge_condition_rsp
  0x0D/0xEF (239)  req=uav_smart_battery_clear_user_pd_blacklist_req  rsp=uav_smart_battery_clear_user_pd_blacklist_rsp

===== CMD_SET 0x10 (16) [test] =====
  0x10/0x10 ( 16)  req=uav_test_fstest_enable_req  rsp=uav_test_fstest_enable_rsp
  0x10/0x11 ( 17)  req=uav_test_fstest_run_case_req  rsp=uav_test_fstest_run_case_rsp
  0x10/0x12 ( 18)  req=uav_test_fstest_get_case_status_req  rsp=uav_test_fstest_get_case_status_rsp
  0x10/0x13 ( 19)  req=uav_test_get_fs_test_case_req  rsp=uav_test_fstest_case_case_cnt_rsp
  0x10/0x14 ( 20)  req=uav_test_fstest_get_case_info_req  rsp=uav_test_fstest_get_case_info_rsp

===== CMD_SET 0x11 (17) [adsb] =====
  0x11/0x0C ( 12)  req=uav_adsb_get_adsb_on_off_req  rsp=uav_adsb_get_adsb_on_off_rsp
  0x11/0x37 ( 55)  req=uav_adsb_set_set_adsb_agent_switch_req  rsp=uav_adsb_set_set_adsb_agent_switch_rsp
  0x11/0x39 ( 57)  req=uav_adsb_set_adsb_test_data_req  rsp=uav_adsb_set_adsb_test_data_rsp
  0x11/0x43 ( 67)  req=uav_adsb_set_app_update_pos_enc_req  rsp=uav_adsb_set_app_update_pos_enc_rsp
  0x11/0x4B ( 75)  req=uav_adsb_set_rid_registed_shared_key_query_req  rsp=uav_adsb_set_rid_registed_shared_key_query_rsp
  0x11/0x50 ( 80)  req=uav_adsb_get_drone_dynamic_max_height_req  rsp=uav_adsb_get_drone_dynamic_max_height_rsp
  0x11/0xD1 (209)  req=uav_adsb_get_realname_check_protocol_req  rsp=uav_adsb_get_realname_check_protocol_rsp
  0x11/0xD5 (213)  req=uav_adsb_china_oid_publish_push  rsp=uav_adsb_push_china_oid_publish_rsp
  0x11/0xD6 (214)  req=uav_adsb_set_china_uom_realname_tag_req  rsp=uav_adsb_set_china_uom_realname_tag_rsp

===== CMD_SET 0x12 (18) [bt] =====
  0x12/0x07 (  7)  req=uav_bt_get_get_ble_name_req  rsp=uav_bt_get_get_ble_name_rsp
  0x12/0x08 (  8)  req=uav_bt_set_set_ble_name_req  rsp=uav_bt_set_set_ble_name_rsp
  0x12/0x0C ( 12)  req=uav_bt_get_bt_mac_addr_req  rsp=uav_bt_get_bt_mac_addr_rsp
  0x12/0x21 ( 33)  req=bt_get_ibeacon_uuid_req  rsp=bt_get_ibeacon_uuid_rsp
  0x12/0x8E (142)  req=uav_bt_network_report_action_req  rsp=uav_bt_network_report_action_rsp

===== CMD_SET 0x15 (21) [goggles] =====
  0x15/0x35 ( 53)  req=uav_goggles_app_to_glass_push_data_push  rsp=uav_goggles_push_app_to_glass_push_data_rsp

===== CMD_SET 0x18 (24) [cellular4g] =====
  0x18/0x15 ( 21)  req=uav_cellular4g_lte_apn_request_info  rsp=uav_cellular4g_lte_apn_response_info
  0x18/0x43 ( 67)  req=uav_cellular4g_get_lte_dongle_fw_release_note_req  rsp=uav_cellular4g_get_lte_dongle_fw_release_note_rsp
  0x18/0x45 ( 69)  req=uav_cellular4g_get_dongle_subscribe_info_req  rsp=uav_cellular4g_get_dongle_subscribe_info_rsp
  0x18/0x4B ( 75)  req=uav_cellular4g_lte_esim_set_info  rsp=uav_cellular4g_lte_esim_response_info

===== CMD_SET 0x19 (25) [extend] =====
  0x19/0x31 ( 49)  req=uav_extend_log_export_control_req  rsp=uav_extend_log_export_control_rsp
  0x19/0x40 ( 64)  req=uav_extend_lock_right_of_control_req  rsp=uav_extend_lock_right_of_control_rsp
  0x19/0x41 ( 65)  req=uav_extend_preempt_right_of_control_req  rsp=uav_extend_preempt_right_of_control_rsp
  0x19/0x42 ( 66)  req=uav_extend_owner_ack  rsp=
  0x19/0x45 ( 69)  req=uav_extend_set_notify_uncontrol_action_req  rsp=uav_extend_set_notify_uncontrol_action_rsp
  0x19/0x46 ( 70)  req=uav_extend_set_task_occupy_control_req  rsp=uav_extend_set_task_occupy_control_rsp

===== CMD_SET 0x21 (33) [health] =====
  0x21/0x04 (  4)  req=uav_heathy_set_inject_test_req  rsp=uav_heathy_set_inject_test_rsp
  0x21/0x05 (  5)  req=uav_heathy_set_set_subscriber_req  rsp=uav_heathy_set_set_subscriber_rsp
  0x21/0x0A ( 10)  req=uav_heathy_get_history_cmd  rsp=uav_heathy_get_history_cmd_rsp

===== CMD_SET 0x22 (34) [fc2] =====
  0x22/0x1D ( 29)  req=uav_fc2_get_get_waypoint_info_req  rsp=uav_fc2_get_get_waypoint_info_rsp
  0x22/0x27 ( 39)  req=uav_fc2_get_API_WP2_GET_BREAK_POINT_INFO_req  rsp=uav_fc2_get_API_WP2_GET_BREAK_POINT_INFO_rsp
  0x22/0x28 ( 40)  req=uav_fc2_FC_FACTORY_CMD_req  rsp=uav_fc2_FC_FACTORY_CMD_rsp
  0x22/0x48 ( 72)  req=uav_fc2_get_afqt_on_off_cmd_req  rsp=uav_fc2_get_afqt_on_off_cmd_rsp
  0x22/0x60 ( 96)  req=uav_fc2_get_display_mode_on_off_req  rsp=uav_fc2_g
  0x22/0x67 (103)  req=uav_fc2_get_GET_ESC_DATA_API_req  rsp=uav_fc2_get_GET_ESC_DATA_API_rsp
  0x22/0x80 (128)  req=uav_fc_fs_cnt_down_to_app_push  rsp=uav_fc_push_fs_cnt_down_to_app_rsp
  0x22/0xAB (171)  req=uav_fc2_start_stop_wpmz_mission_req  rsp=uav_fc2_start_stop_wpmz_mission_rsp
  0x22/0xAC (172)  req=uav_fc2_break_resume_wpmz_mission_req  rsp=uav_fc2_break_resume_wpmz_mission_rsp
  0x22/0xAE (174)  req=uav_fc2_get_wp3_query_result_req  rsp=uav_fc2_get_wp3_query_result_rsp
  0x22/0xAF (175)  req=uav_fc2_get_wp3_query_breakpoint_info_req  rsp=uav_fc2_get_wp3_query_breakpoint_info_rsp
  0x22/0xCB (203)  req=uav_fc2_RC_DYN_HOMEPOINT_INFO_push  rsp=uav_fc2_push_RC_DYN_HOMEPOINT_INFO_rsp

===== CMD_SET 0x23 (35) [navigation] =====
  0x23/0x04 (  4)  req=uav_navigation_api_msg_result_ind_t_push  rsp=uav_navigation_push_api_msg_result_ind_t_rsp
  0x23/0x12 ( 18)  req=uav_navigation_get_precise_photo_file_action_req  rsp=uav_navigation_get_precise_photo_file_action_rsp
  0x23/0x13 ( 19)  req=uav_navigation_handheld_func_req  rsp=uav_navigation_handheld_func_rsp
  0x23/0x15 ( 21)  req=uav_navigation_handheld_func_exit_req  rsp=uav_navigation_handheld_func_exit_rsp
  0x23/0x16 ( 22)  req=uav_navigation_set_handheld_func_param_req  rsp=uav_navigation_set_handheld_func_param_rsp
  0x23/0x18 ( 24)  req=navigation_smart_portrait_ctrl_action_req  rsp=navigation_smart_portrait_ctrl_action_rsp
  0x23/0x19 ( 25)  req=navigation_get_smart_portrait_template_get_req  rsp=navigation_get_smart_portrait_template_get_rsp
  0x23/0xA0 (160)  req=uav_navigation_set_keep_sticks_switch_req  rsp=uav_navigation_set_keep_sticks_switch_rsp
  0x23/0xB6 (182)  req=uav_navigation_fancy_mode_intend_from_app_req  rsp=uav_navigation_push_fancy_mode_intend_from_app_rsp
  0x23/0xC0 (192)  req=uav_navigation_offline_map_service_req  rsp=uav_navigation_offline_map_service_rsp

===== CMD_SET 0x24 (36) [perception] =====
  0x24/0x28 ( 40)  req=uav_perception_get_vps_cali_token_req  rsp=uav_perception_get_vps_cali_token_rsp

===== CMD_SET 0x49 (73) [sdk] =====
  0x49/0x80 (128)  req=uav_sdk_get_or_release_control_auth_t  rsp=uav_sdk_get_or_release_control_auth_ack_t

===== CMD_SET 0x50 (80) [esdd] =====
  0x50/0x05 (  5)  req=uav_esdd_get_get_remote_audio_remux_state_req  rsp=uav_esdd_get_get_remote_audio_remux_state_rsp
  0x50/0x08 (  8)  req=uav_esdd_get_rgb_led_control_req  rsp=uav_esdd_get_rgb_led_control_rsp

===== CMD_SET 0x51 (81) [wlm] =====
  0x51/0x02 (  2)  req=uav_wlm_get_link_mode_switch_req  rsp=uav_wlm_get_link_mode_switch_rsp
  0x51/0x09 (  9)  req=uav_wlm_wlm_test_info_req  rsp=uav_wlm_wlm_test_info_rsp
  0x51/0x0D ( 13)  req=uav_wlm_get_wlm_debug_control_req  rsp=uav_wlm_get_wlm_debug_control_rsp
  0x51/0x15 ( 21)  req=uav_wlm_get_dev_select_req  rsp=uav_wlm_get_dev_select_rsp
  0x51/0x1A ( 26)  req=uav_wlm_service_mode_switch_req  rsp=uav_wlm_service_mode_switch_rsp
  0x51/0x1E ( 30)  req=uav_wlm_DUSS_MB_CMD_WL_MANAGE_RM_CTRL_REPORT_push  rsp=uav_wlm_push_DUSS_MB_CMD_WL_MANAGE_RM_CTRL_REPORT_rsp
  0x51/0x2B ( 43)  req=uav_wlm_wlm_app_conn_product_info_push  rsp=uav_wlm_push_wlm_app_conn_product_info_rsp
  0x51/0x42 ( 66)  req=uav_wlm_wlm_ability_nego_result_req  rsp=uav_wlm_wlm_ability_nego_result_rsp

===== CMD_SET 0x52 (82) [af] =====
  0x52/0x01 (  1)  req=uav_af_rc_start_autoflight_req  rsp=uav_af_set_rc_start_autoflight_rsp

===== CMD_SET 0x59 (89) [diag] =====
  0x59/0x01 (  1)  req=uav_diag_sys_diag_mode_switch_req  rsp=uav_diag_sys_diag_mode_switch_rsp
  0x59/0x02 (  2)  req=uav_diag_get_sys_diag_capability_req  rsp=uav_diag_get_sys_diag_capability_rsp
  0x59/0x03 (  3)  req=uav_diag_get_sys_diag_keep_alive_req  rsp=uav_diag_get_sys_diag_keep_alive_rsp
  0x59/0x04 (  4)  req=uav_diag_sys_diag_execute_req  rsp=uav_diag_sys_diag_execute_rsp
  0x59/0x05 (  5)  req=uav_diag_sys_diag_terminate_req  rsp=uav_diag_sys_diag_terminate_rsp
  0x59/0x07 (  7)  req=uav_diag_get_diag_result_cmd  rsp=uav_diag_get_diag_result_cmd_rsp

===== CMD_SET 0xEE (238) [app] =====
  0xEE/0x02 (  2)  req=uav_app_phone_camera_info_push  rsp=uav_app_push_phone_camera_info_rsp
  0xEE/0x07 (  7)  req=uav_app_app_running_state_push  rsp=uav_app_push_app_running_state_rsp
  0xEE/0x08 (  8)  req=uav_app_get_app_running_state_rsp  rsp=uav_app_get_app_running_state_req
  0xEE/0x12 ( 18)  req=uav_app_push_app_state_sync_req  rsp=uav_app_push_app_state_sync_rsp
  0xEE/0x2C ( 44)  req=uav_app_set_language_settings_req  rsp=uav_app_set_language_settings_rsp
